taxon_id	name
559189	Clostridium virus phiCD27
1923554	Wenzhou bivalvia virus 2
188763	Panine betaherpesvirus 2
47001	Erbovirus
1302848	Chickpea chlorosis Australia virus
1655659	Gokushovirinae Fen7875_21
373414	Mycobacterium phage Qyrzula
1225644	Bhendi yellow vein mosaic virus-associated alphasatellite
1618243	Avon-Heathcote Estuary associated circular virus 2
171618	Psavirus
2025360	NY_014 poxvirus
71366	Staphylococcus phage PVL
180816	Enterobacteria phage 933W
1445553	unclassified Cd119virus
638313	Human bocavirus 3
1921008	Escherichia virus T1
10726	Escherichia virus T5
1138489	Tucunduba virus
167634	Grapevine rootstock stem lesion associated virus
1264737	Cronobacter phage vB_CskP_GAP227
551224	Dysaphis plantaginea densovirus
754056	Rhodovulum phage RS1
1555233	Mycobacterium phage Carcharodon
1923338	Hubei virga-like virus 23
1923336	Hubei virga-like virus 21
1159903	unclassified Deltacoronavirus
1400526	Donkey orchid symptomless virus
2025359	Murmansk poxvirus
223344	Tomato leaf curl Bangladesh virus
564886	Enterobacteria phage YYZ-2008
1820159	Human feces smacovirus 3
1692253	Littorina sp. associated circular virus
532076	Enterobacteria phage 13a
1922353	Beihai astro-like virus
1458725	Mycobacterium phage Soto
1922696	Beihai sobemo-like virus 24
1231334	Tomato leaf curl Hajipur betasatellite
1489836	Atlantic salmon calicivirus
129726	Pseudocowpox virus
75574	Jatropha mosaic virus
255066	Pepper veinal mottle virus
1930920	Adelphocoris suturalis virus
1041806	Lake Sinai virus 1
1041831	Lake Sinai virus 2
1273742	Bacillus virus Finn
114871	Zygosaccharomyces bailii virus Z
46448	Horseradish curly top virus
546805	Mycobacterium phage Myrna
291589	Rhopapillomavirus
1441744	Babu- and nanovirus-associated alphasatellites
1923309	Hubei toti-like virus 20
1354512	Mycobacterium phage PhrostyMug
1647924	Human papillomavirus KC5
1923313	Hubei toti-like virus 24
1323529	Dill cryptic virus 2
1001533	Dyoxipapillomavirus
1408895	Dill cryptic virus 1
1641642	Skunk adenovirus PB1
1661395	Ampivirus A1
881915	Pantoea phage LIMElight
1340831	Mycobacterium phage Dylan
1837217	Goat torovirus
183764	Influenza A virus (A/Puerto Rico/8/1934(H1N1))
536081	Blainvillea yellow spot virus
12182	Potato aucuba mosaic virus
1016879	Piscihepevirus
878329	Turkey adenovirus 1
1236392	Cebus albifrons polyomavirus 1
1147145	Enterobacteria phage HK446
1425364	Carrot torradovirus 1
1147042	Staphylococcus phage StB12
219744	Tomato yellow leaf curl Malaga virus
1911434	Orgi virus
11855	Mason-Pfizer monkey virus
1161930	Leuconostoc phage Lmd1
1340829	Mycobacterium phage Muddy
315393	Mimivirus
1353795	Leptopilina boulardi Toti-like virus
1416026	Yellow tailflower mild mottle virus
68347	Wiseana iridescent virus
512792	Acidianus filamentous virus 9
38420	Simian adenovirus 3
310540	Simian adenovirus 1
413258	Simian adenovirus 8
227507	Strawberry pallidosis-associated virus
175814	Cestrum yellow leaf curling virus
10489	Invertebrate iridescent virus 22
663237	Bacillus phage Wip1
10732	Streptomyces phage R4
223332	Tobacco leaf curl Japan virus
10561	Xipapillomavirus
1906668	Malvastrum bright yellow mosaic virus
1567006	Escherichia virus DT57C
12143	Cucumber necrosis virus
945960	Tamarillo leaf malformation virus
337080	Rice tungro spherical virus
1922803	Changjiang tombus-like virus 10
1734382	Bacillus phage VMY22
549446	Pseudomonas phage LMA2
83201	Vibrio phage fs2
713092	Cotton leaf curl Burewala betasatellite
1592088	Sewage-associated circular DNA virus-21
1923164	Hubei picorna-like virus 8
687367	Torque teno virus 28
687364	Torque teno virus 25
1592093	Sewage-associated circular DNA virus-26
687366	Torque teno virus 27
687365	Torque teno virus 26
99478	Tomato rugose mosaic virus
1923088	Hubei picorna-like virus 1
1923099	Hubei picorna-like virus 2
373409	Mycobacterium phage Orion
1002724	Shigella virus Shfl1
1385657	unclassified Gokushovirinae
694015	Beluga Whale coronavirus SW1
12286	Boolarra virus
1838061	Gordonia phage Bachita
1217821	Sibine fusca densovirus
11271	Vesiculovirus
912034	Okra leaf curl Cameroon virus
764348	Magnaporthe oryzae chrysovirus 1
1343110	Magnaporthe oryzae chrysovirus 3
1739611	Lactobacillus phage iLp1308
11654	Equine lentivirus group
1220025	Pokeweed mosaic virus
355246	Escherichia virus Rtp
944994	Hollyhock yellow vein mosaic virus
1674927	Streptomyces phage Lannister
12627	Cowpea mottle virus
1589297	Vibrio phage phi 1
213775	Lactococcus virus jj50
1589298	Vibrio phage phi 3
1923381	Sanxia sobemo-like virus 2
1923382	Sanxia sobemo-like virus 3
1923380	Sanxia sobemo-like virus 1
1923383	Sanxia sobemo-like virus 4
1923384	Sanxia sobemo-like virus 5
1282443	Cyanoramphus nest associated circular X DNA virus
1692251	Hermit crab associated circular genome
1603962	Rabovirus A
1236395	Cercopithecus erythrotis polyomavirus 1
232802	Duck circovirus
1608310	Edwardsiella phage PEi20
1046573	West African Asystasia virus 1
1307803	Equine pegivirus 1
59563	Ilheus virus
180586	Casphalia extranea densovirus
2006498	Peach associated luteovirus
445684	Synechococcus phage Syn19
1229751	Lactococcus phage BM13
12271	Arabis mosaic virus
1382995	Chaetoceros sp. DNA virus 7
687918	Fusarium graminearum dsRNA mycovirus-4
1150989	Vibrio phage pVp-1
687917	Fusarium graminearum dsRNA mycovirus-3
194397	Fusarium graminearum dsRNA mycovirus-1
1821541	Mycobacterium phage Phrann
1848169	Fusarium poae dsRNA virus 3
1129033	Macroptilium yellow net virus
223352	Tomato leaf curl Sri Lanka virus
548908	Fig fleck-associated virus
1383057	Mycobacterium phage Goku
1147146	Enterobacteria phage HK630
1147147	Enterobacteria phage HK633
1747326	Enterococcus phage vB_EfaS_IME197
1747289	Enterococcus phage vB_EfaS_IME196
1671396	Klebsiella phage vB_KpnP_KpV289
1701842	Streptococcus phage phiARI0923
1608045	Changping Tick Virus 3
1608044	Changping Tick Virus 2
307898	unclassified Twortlikevirus
337824	Sida leaf curl virus-associated DNA beta
714309	Merremia mosaic Puerto Rico virus
1580497	Psittacine adenovirus 3
857288	Arabis mosaic virus small satellite RNA barley/CHE/1991
370623	Streptomyces phage mu1/6
11102	Hepacivirus
1764086	Zerdali virus
1647286	Gordonia phage GMA7
12148	Tymovirus
12618	Circoviridae
459957	Swan circovirus
876449	Enterobacteria phage UAB_Phi20
496396	Pseudomonas phage PT2
1987479	Choristoneura murinana nucleopolyhedrovirus
908277	Okra enation leaf curl betasatellite [India:Sonipat:EL10:2006]
382273	Prochlorococcus phage P-SSP3
268748	Prochlorococcus phage P-SSP7
1458861	Shewanella sp. phage 1/41
1458860	Shewanella sp. phage 1/40
1408144	Fikirini rhabdovirus
1458862	Shewanella sp. phage 1/44
1813781	unclassified Chivirus
1608072	Shuangao Bedbug Virus 2
207697	Croton yellow vein mosaic virus
1923600	Wenzhou picorna-like virus 16
222464	Cotton leaf curl Kokhran virus
1923135	Hubei picorna-like virus 53
1923132	Hubei picorna-like virus 50
1923133	Hubei picorna-like virus 51
1923138	Hubei picorna-like virus 56
1923136	Hubei picorna-like virus 54
1923137	Hubei picorna-like virus 55
1923140	Hubei picorna-like virus 58
1923141	Hubei picorna-like virus 59
1873777	Streptomyces phage Nanodon
64290	Bagaza virus
405558	Arracacha mottle virus
31532	Sk1virus
1919062	Sugarcane chlorotic streak virus
12450	Saccharomyces cerevisiae killer virus M1
709484	Enterobacter phage CC31
349681	Phlebiopsis gigantea mycovirus dsRNA 1
1445809	Bacillus phage vB_BtS_BMBtp3
1639814	Pseudomonas phage vB_PaeP_MAG4
207656	Bacillus phage phiNIT1
307461	Apocheima cinerarium nucleopolyhedrovirus
320122	Clostridium virus phiCD119
869724	Synechococcus phage S-RIM8 A.HR1
11120	Coronavirinae
1567027	Escherichia phage vB_EcoM_VR20
455363	unclassified Phycodnaviridae
1567029	Escherichia phage vB_EcoM_VR26
1567028	Escherichia phage vB_EcoM_VR25
1414671	Solenopsis invicta densovirus
11801	Moloney murine leukemia virus
123358	Goose hemorrhagic polyomavirus
1590836	Maprik virus
687336	Zetatorquevirus
10815	Abutilon mosaic virus
321023	Aeromonas virus 31
399781	Paramecium bursaria Chlorella virus FR483
1088890	Halastavi arva RNA virus
466052	Thermus virus P74-26
387905	Staphylococcus phage phiNM
129141	Citrivirus
1432658	Enterococcus phage IME-EF4
760530	Staphylococcus phage GH15
242861	Burkholderia phage BcepNazgul
1922429	Beihai mantis shrimp virus 2
1622193	Gordonia phage Gsput1
1126411	Silurus glanis circovirus
1262532	Mycobacterium phage BTCU-1
1398149	Eel picornavirus 1
1922430	Beihai mantis shrimp virus 3
1698441	Mycobacterium phage Rufus
651355	Lettuce infectious yellows virus
1391037	Black robin associated gemykibivirus 1
279383	Yuavirus
1923416	Shahe hepe-like virus 2
1923415	Shahe hepe-like virus 1
196093	Tomato leaf curl Taiwan virus
481147	Simian T-cell lymphotropic virus 6
1538364	Ralstonia phage RSJ5
1481785	Ralstonia phage RSJ2
1007127	Staphylococcus phage Sb-1
444876	Cyanophage P-SSP2
1109711	Nocardia phage NBR1
1955198	Fort Crockett virus
160358	Pepper yellow mosaic virus
944580	Trailing lespedeza virus 1
167020	Pelargonium ringspot virus
1883068	Sclerotimonavirus
1527515	Idiomarinaceae phage Phi1M2-2
1476888	Lactococcus phage P118
664731	unclassified Pipapillomavirus
578107	Daphne mosaic virus
159141	Sathuperi orthobunyavirus
189830	Snake adenovirus 1
291270	Sida yellow mosaic virus-[China]-associated DNA beta
1923706	Wuhan house centipede virus 2
909297	Synechococcus phage S-CBS1
753084	Synechococcus phage S-CBS2
753085	Synechococcus phage S-CBS3
756275	Synechococcus phage S-CBS4
1922782	Changjiang picorna-like virus 1
1922791	Changjiang picorna-like virus 2
1922792	Changjiang picorna-like virus 3
1922793	Changjiang picorna-like virus 4
687335	Epsilontorquevirus
1922795	Changjiang picorna-like virus 6
1922796	Changjiang picorna-like virus 7
1922797	Changjiang picorna-like virus 8
1922798	Changjiang picorna-like virus 9
1416032	Shigella phage 75/02 Stx
35281	Paprika mild mottle virus
642478	Lettuce chlorosis virus
1379720	Circoviridae 16 LDMD-2013
170621	Perina nuda virus
930167	unclassified Cavemovirus
127569	Singapore grouper iridovirus
1560351	Goutanap virus
355246	Rtpvirus
1840644	Psophocarpus tetragonolobus endornavirus
1327765	Mycobacterium phage Fishburne
1458459	Subterranean clover stunt C6 alphasatellite
764561	Brochothrix phage NF5
1416012	Enterococcus phage IME_EF3
32611	unclassified Paramyxoviridae
1708654	Parramatta River virus
193121	Pea enation mosaic virus-1
1005056	Salmonella virus iEPS5
1923369	Sanxia picorna-like virus 12
1474867	Aureococcus anophagefferens virus
11052	Dengue virus group
1089135	Mycobacterium virus Firecracker
501328	Tomato leaf curl Ghana virus
1365206	Dolphin polyomavirus 1
181084	Prasinovirus
655098	Lit1virus
938276	Tomato leaf curl Ranchi virus
1086751	Mycobacterium virus Rumpelstiltskin
52280	Chilli veinal mottle virus
1493512	Synechococcus phage ACG-2014g
497863	Oat dwarf virus
1701845	Mycobacterium phage TheloniousMonk
1868658	Human astrovirus
1498170	Escherichia phage PE3-1
573615	Lupine mosaic virus
185636	Junonia coenia densovirus
1923680	Wenzhou toti-like virus 1
1141625	Murine astrovirus
1327966	Pseudomonas phage PAK_P4
1327964	Pseudomonas phage PAK_P5
743813	Pseudomonas phage PAK_P1
1348912	Pseudomonas phage PAK_P2
981431	Pseudomonas phage PAK_P3
764030	Pigeon adenovirus 1
710112	Haloarcula hispanica pleomorphic virus 1
1442594	Haloarcula hispanica pleomorphic virus 2
434309	Saffold virus
1214955	Gyrovirus 4
1495316	Soybean cyst nematode virus 5
1922513	Beihai permutotetra-like virus 2
1411991	Banana streak VN virus
1227356	Dalechampia chlorotic mosaic virus
73819	Andean potato latent virus
11783	Murine leukemia virus
1417756	Feline bocavirus 2
1662330	Rhodobacter phage RcTitan
288891	unclassified Phytoreovirus
252602	Snake adeno-associated virus
1458717	Mycobacterium phage 40AC
1367203	Hemileuca sp. nucleopolyhedrovirus
1755752	Penicillium aurantiogriseum fusarivirus 1
12456	Astroviridae
1979165	Mumps rubulavirus
1223260	Pseudomonas phage JBD30
651580	Human adenovirus 54
1500757	Pseudomonas phage phiPSA1
1551641	Shigella phage pSs-1
1500756	Pseudomonas phage phiPSA2
1455654	Milk vetch dwarf C3 alphasatellite
1670662	Bearded dragon parvovirus
1739609	Lactobacillus phage iA2
632112	Lactobacillus virus Lb338-1
269145	Turriviridae
205868	Che8virus
340921	Kelp fly virus
293644	Salmonella phage SS3e
1887218	Bos taurus papillomavirus 20
1887219	Bos taurus papillomavirus 21
1923478	Wenling crustacean virus 1
165228	Torque teno virus
205874	Pg1virus
1923485	Wenling crustacean virus 2
1198147	Caladenia virus A
1379723	Circoviridae 19 LDMD-2013
1922641	Beihai picorna-like virus 96
1441796	unclassified Babu- and nanovirus-associated alphasatellites
1235655	Propionibacterium phage PHL113M01
1542092	Pseudomonas phage vB_PaeM_PS24
1923489	Wenling crustacean virus 6
722417	Cp220virus
1923492	Wenling crustacean virus 9
249584	West Caucasian bat lyssavirus
137443	Macropodid alphaherpesvirus 1
1522179	Asterionellopsis glacialis RNA virus
148879	Banana mild mosaic virus
1887641	Gordonia phage Bantam
358104	unclassified Hypovirus
1608141	Xincheng Mosquito Virus
1891767	Macaca mulatta polyomavirus 1
1955054	Tomato leaf curl Burkina Faso virus
576947	unclassified Lagovirus
1282995	Serratia phage Eta
1923157	Hubei picorna-like virus 73
223307	Potato yellow mosaic Panama virus
10397	Tupaiid betaherpesvirus 1
1481139	Spodoptera frugiperda rhabdovirus
1655653	Microviridae Fen418_41
1486427	Mycobacterium phage ZoeJ
1572704	Staphylococcus phage phiIPLA-C1C
10491	Chloriridovirus
1589748	Achromobacter phage JWF
1070990	Mycobacterium phage Lilac
483266	Haemophilus phage SuMu
223316	Sida golden mosaic Honduras virus
1589746	Achromobacter phage JWX
320836	Staphylococcus phage 2638A
12058	Picornaviridae
552525	Bacillus virus IEBH
652839	Potato mop-top virus
1497848	Papaya meleira virus
1817526	Ixeridium yellow mottle virus 2
62098	Alphaentomopoxvirus
1508220	Bat coronavirus
1468597	Hibiscus leaf curl alphasatellite
474454	Rose spring dwarf-associated virus
1916650	Centovirus AC
10996	Infectious bursal disease virus
1278205	Dahlia latent viroid
1922764	Changjiang astro-like virus
2016463	Giant panda polyomavirus
10842	unclassified Microviridae
29255	Giardia lamblia virus
1302850	Sporobolus striate mosaic virus 2
1333313	Malvastrum leaf curl Philippines virus
1343494	Stenotrophomonas phage SMA7
1980427	Fig mosaic emaravirus
334856	Stenotrophomonas phage SMA9
119222	Pestivirus giraffe-1 H138
1213198	Lleida bat lyssavirus
1732174	Acidianus bottle-shaped virus 3
1732173	Acidianus bottle-shaped virus 2
1458669	Acinetobacter phage IME_AB3
141904	Vibrio phage CTX
1922533	Beihai picorna-like virus 105
1922532	Beihai picorna-like virus 104
1922535	Beihai picorna-like virus 107
1311277	Capraria yellow spot Yucatan virus
1922529	Beihai picorna-like virus 101
1922528	Beihai picorna-like virus 100
1922531	Beihai picorna-like virus 103
1922530	Beihai picorna-like virus 102
340907	Papiine alphaherpesvirus 2
1922536	Beihai picorna-like virus 108
1919247	Rattus norvegicus polyomavirus 2
83871	Chrysanthemum stem necrosis virus
161736	Pseudomonas phage phi12
909827	Pepper vein yellows virus
988656	Pseudomonas phage phi15
575913	Sea turtle tornovirus 1
1279083	Pseudomonas phage PPpW-4
1272943	Joinjakaka virus
1923659	Wenzhou sobemo-like virus 3
1634488	Mongoose feces-associated gemycircularvirus c
1634486	Mongoose feces-associated gemycircularvirus b
1634487	Mongoose feces-associated gemycircularvirus d
1881951	Loveridges garter snake virus 1
223321	Sida yellow vein virus
1923657	Wenzhou sobemo-like virus 1
1923076	Hubei permutotetra-like virus 2
465447	American grass carp reovirus
70822	Okra mosaic virus
1615583	Vesivirus ferret badger/JX12/China/2012
187984	unclassified Parapoxvirus
204090	unclassified P68virus
1542090	Pseudomonas phage vB_Pae_PS44
929833	Rhizobium phage RR1-A
929834	Rhizobium phage RR1-B
37105	Lactobacillus phage JCL1032
1923078	Hubei permutotetra-like virus 4
1508711	Horseshoe bat hepatitis B virus
10759	Autographivirinae
223328	Sri Lankan cassava mosaic virus-[Colombo]
146762	Oat chlorotic stunt virus
1692244	Calanoida sp. copepod associated circular virus
11582	Aino virus
2016400	Morelia viridis nidovirus
977912	Orsay virus
1110514	Striped Jack nervous necrosis virus
1604871	Yak enterovirus
1411887	Zamilon virus
146032	Goose circovirus
429564	Euphorbia mosaic virus - A [Mexico:Yucatan:2004]
186769	Cryphonectria parasitica mitovirus 1-NB631
1162306	Clostridium phage phiZP2
51676	Macroptilium golden mosaic virus
1778580	Nectarine marafivirus M
1809112	Lake Sarah-associated circular molecule 12
1685726	Lake Sarah-associated circular molecule 11
1685725	Lake Sarah-associated circular molecule 10
10515	Human adenovirus 2
10533	Human adenovirus 1
85755	Human adenovirus 7
28285	Human adenovirus 5
12050	Secoviridae
12896	Avocado sunblotch viroid
1673877	Streptomyces phage Amela
889813	Colobus guereza papillomavirus type 2
445700	Prochlorococcus phage P-HM1
445696	Prochlorococcus phage P-HM2
1566298	Paraiso Escondido virus
42007	Youcai mosaic virus
1923114	Hubei picorna-like virus 34
1923115	Hubei picorna-like virus 35
1486425	Mycobacterium phage Kampy
1923117	Hubei picorna-like virus 37
1923110	Hubei picorna-like virus 30
1923111	Hubei picorna-like virus 31
1923112	Hubei picorna-like virus 32
645427	California sea lion astrovirus 2
92395	Black queen cell virus
529929	Salmonella phage phiSG-JL2
1923118	Hubei picorna-like virus 38
1379709	Circoviridae 5 LDMD-2013
1923649	Wenzhou shrimp virus 10
1958777	Bat sapelovirus
79450	Mexican papita viroid
72149	Kobuvirus
224399	Adoxophyes honmai nucleopolyhedrovirus
1235647	Propionibacterium phage PHL060L00
1873985	Salmonella phage IME207
11979	Feline calicivirus
762905	Hyperthermophilic Archaeal Virus 1
762906	Hyperthermophilic Archaeal Virus 2
42475	Rice ragged stunt virus
